accident art crime economics education entertainment environment international opinion politics science_tech sports predicted target
0.02 0.01 0.03 0.19 0.05 0.01 0.06 0.01 0.15 0.44 0.00 0.02 3 11
0.00 0.01 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.98 11 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 2
0.00 0.00 0.01 0.84 0.01 0.00 0.01 0.01 0.01 0.09 0.00 0.01 3 9
0.00 0.00 0.00 0.00 0.20 0.00 0.01 0.00 0.54 0.22 0.00 0.00 8 4
0.00 0.00 0.00 0.00 0.56 0.00 0.01 0.00 0.00 0.00 0.00 0.42 4 11
0.00 0.00 0.00 0.00 0.09 0.00 0.04 0.00 0.04 0.81 0.00 0.02 9 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.01 0.00 0.05 0.00 0.12 0.01 0.02 0.00 0.00 0.76 0.00 0.03 9 4
0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.00 0.97 0.00 10 0
0.00 0.42 0.26 0.00 0.02 0.28 0.00 0.00 0.01 0.01 0.00 0.00 1 8
0.01 0.16 0.02 0.01 0.12 0.21 0.09 0.02 0.22 0.02 0.04 0.09 8 5
0.00 0.02 0.00 0.00 0.04 0.75 0.01 0.01 0.01 0.01 0.00 0.15 5 11
0.00 0.01 0.01 0.00 0.76 0.01 0.03 0.00 0.01 0.15 0.00 0.02 4 9
0.00 0.12 0.00 0.00 0.00 0.87 0.00 0.00 0.00 0.00 0.00 0.01 5 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.04 0.00 0.01 0.01 0.01 0.02 0.02 0.87 0.00 0.00 9 7
0.00 0.03 0.01 0.00 0.31 0.00 0.02 0.00 0.01 0.61 0.00 0.01 9 4
0.00 0.03 0.00 0.00 0.89 0.05 0.00 0.00 0.01 0.00 0.00 0.01 4 1
0.00 0.00 0.00 0.02 0.01 0.00 0.60 0.00 0.35 0.02 0.00 0.00 6 8
0.02 0.00 0.78 0.00 0.01 0.01 0.00 0.00 0.00 0.17 0.00 0.00 2 9
0.01 0.07 0.00 0.00 0.48 0.01 0.01 0.00 0.32 0.00 0.07 0.01 4 8
0.62 0.00 0.00 0.00 0.02 0.01 0.00 0.00 0.10 0.24 0.00 0.00 0 9
0.03 0.04 0.09 0.05 0.07 0.03 0.26 0.02 0.08 0.28 0.01 0.03 6 9
0.00 0.02 0.01 0.10 0.04 0.66 0.02 0.01 0.01 0.10 0.02 0.01 5 3
0.20 0.01 0.01 0.00 0.01 0.40 0.01 0.01 0.01 0.33 0.00 0.02 0 9
0.00 0.01 0.03 0.11 0.37 0.01 0.09 0.03 0.05 0.21 0.06 0.02 4 3
0.24 0.02 0.14 0.00 0.35 0.02 0.03 0.00 0.01 0.03 0.00 0.15 4 1
0.78 0.00 0.03 0.01 0.02 0.02 0.02 0.08 0.01 0.02 0.00 0.01 0 7
0.01 0.01 0.00 0.46 0.01 0.01 0.01 0.05 0.33 0.03 0.02 0.05 3 8
0.00 0.00 0.00 0.00 0.36 0.00 0.03 0.00 0.40 0.19 0.00 0.00 8 4
0.00 0.02 0.02 0.03 0.02 0.01 0.03 0.04 0.09 0.01 0.70 0.03 10 4
0.00 0.00 0.00 0.00 0.07 0.00 0.00 0.00 0.00 0.91 0.00 0.00 9 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 8
0.00 0.00 0.03 0.03 0.02 0.01 0.77 0.00 0.10 0.03 0.00 0.00 6 8
0.00 0.11 0.00 0.00 0.00 0.83 0.00 0.00 0.00 0.00 0.01 0.04 5 10
0.00 0.00 0.43 0.00 0.01 0.00 0.00 0.00 0.03 0.50 0.00 0.02 9 2
0.00 0.05 0.00 0.00 0.00 0.88 0.00 0.00 0.00 0.00 0.00 0.05 5 11
0.02 0.66 0.05 0.00 0.01 0.07 0.03 0.00 0.02 0.10 0.00 0.03 1 9
0.00 0.32 0.05 0.00 0.03 0.34 0.01 0.01 0.18 0.05 0.00 0.01 5 8
0.23 0.00 0.09 0.00 0.23 0.07 0.09 0.06 0.02 0.16 0.00 0.03 0 5
0.00 0.00 0.00 0.00 0.40 0.00 0.58 0.00 0.00 0.00 0.00 0.00 6 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.04 0.00 0.96 0.00 0.00 9 7
0.00 0.15 0.01 0.00 0.00 0.80 0.00 0.00 0.03 0.00 0.00 0.01 5 1
0.00 0.00 0.01 0.00 0.01 0.00 0.01 0.00 0.01 0.97 0.00 0.01 9 4
0.06 0.01 0.02 0.12 0.09 0.03 0.10 0.22 0.09 0.18 0.03 0.03 3 6
0.00 0.00 0.00 0.00 0.89 0.00 0.00 0.00 0.01 0.09 0.00 0.00 4 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.57 0.41 0.00 0.00 0.00 7 8
0.24 0.01 0.23 0.01 0.34 0.01 0.03 0.00 0.01 0.05 0.00 0.06 4 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.02 0.01 0.01 0.00 0.76 0.01 0.06 0.00 0.04 0.10 0.00 0.00 4 6
0.56 0.00 0.34 0.00 0.02 0.02 0.00 0.00 0.00 0.00 0.00 0.04 0 2
0.00 0.02 0.00 0.00 0.02 0.91 0.00 0.00 0.01 0.01 0.00 0.03 5 4
0.01 0.01 0.01 0.07 0.39 0.01 0.06 0.02 0.22 0.17 0.01 0.02 4 6
0.00 0.00 0.01 0.00 0.75 0.02 0.06 0.00 0.08 0.06 0.00 0.01 4 6
0.04 0.01 0.22 0.01 0.11 0.06 0.08 0.04 0.27 0.12 0.03 0.02 8 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 0.01 0.00 0.00 8 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.00 0.90 0.00 0.01 0.01 0.00 0.00 0.00 0.03 0.00 0.03 2 9
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.81 0.00 0.17 9 11
0.00 0.00 0.01 0.00 0.17 0.00 0.06 0.00 0.31 0.43 0.00 0.01 9 8
0.01 0.01 0.06 0.10 0.03 0.01 0.52 0.06 0.15 0.04 0.02 0.02 6 8
0.00 0.49 0.00 0.00 0.01 0.48 0.00 0.00 0.00 0.00 0.00 0.01 1 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.06 0.00 0.01 0.00 0.00 0.92 0.00 0.00 9 6
0.14 0.02 0.57 0.00 0.01 0.08 0.02 0.10 0.01 0.02 0.00 0.03 2 7
0.93 0.00 0.00 0.00 0.00 0.00 0.02 0.00 0.01 0.03 0.00 0.00 0 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.00 0.05 0.00 0.01 0.00 0.02 0.00 0.03 0.86 0.00 0.01 9 4
0.00 0.19 0.00 0.00 0.01 0.77 0.01 0.00 0.00 0.00 0.00 0.00 5 10
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.72 0.00 0.27 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0 2
0.00 0.06 0.00 0.00 0.00 0.55 0.00 0.00 0.32 0.01 0.04 0.00 5 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 11
0.02 0.01 0.02 0.10 0.11 0.08 0.07 0.03 0.03 0.36 0.17 0.01 9 3
0.03 0.02 0.01 0.02 0.31 0.01 0.08 0.01 0.04 0.44 0.01 0.00 9 1
0.00 0.00 0.01 0.00 0.02 0.00 0.07 0.82 0.02 0.03 0.00 0.01 7 6
0.00 0.01 0.01 0.00 0.01 0.01 0.04 0.05 0.84 0.01 0.01 0.00 8 7
0.00 0.37 0.00 0.00 0.26 0.32 0.01 0.00 0.01 0.01 0.00 0.01 1 5
0.00 0.00 0.00 0.00 0.02 0.00 0.00 0.00 0.01 0.97 0.00 0.00 9 4
0.01 0.28 0.02 0.01 0.02 0.34 0.01 0.11 0.02 0.03 0.00 0.16 5 1
0.00 0.55 0.00 0.00 0.00 0.43 0.00 0.00 0.00 0.00 0.00 0.03 1 5
0.00 0.02 0.01 0.01 0.14 0.15 0.19 0.05 0.13 0.22 0.01 0.06 6 9
0.05 0.04 0.02 0.01 0.36 0.09 0.06 0.01 0.30 0.02 0.03 0.03 4 8
0.04 0.03 0.13 0.11 0.02 0.03 0.11 0.29 0.05 0.13 0.04 0.02 6 9
0.00 0.12 0.01 0.00 0.01 0.16 0.01 0.01 0.64 0.01 0.02 0.01 8 5
0.00 0.53 0.00 0.00 0.18 0.12 0.00 0.00 0.13 0.01 0.00 0.01 1 4
0.00 0.00 0.00 0.04 0.73 0.01 0.03 0.01 0.14 0.03 0.00 0.00 4 8
0.00 0.00 0.16 0.00 0.15 0.00 0.01 0.00 0.01 0.65 0.00 0.01 9 4
0.00 0.01 0.01 0.00 0.11 0.00 0.02 0.00 0.65 0.17 0.00 0.02 8 4
0.00 0.00 0.04 0.00 0.29 0.01 0.00 0.00 0.02 0.63 0.00 0.01 9 4
0.00 0.00 0.00 0.01 0.07 0.00 0.01 0.00 0.03 0.86 0.00 0.00 9 6
0.00 0.00 0.01 0.04 0.18 0.00 0.00 0.00 0.59 0.15 0.02 0.00 8 9
0.00 0.00 0.00 0.53 0.06 0.01 0.02 0.20 0.11 0.05 0.01 0.00 3 7
0.85 0.00 0.02 0.00 0.02 0.00 0.02 0.00 0.00 0.06 0.00 0.01 0 9
0.00 0.00 0.00 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.93 0.00 10 3
0.02 0.03 0.06 0.01 0.14 0.25 0.01 0.08 0.11 0.22 0.02 0.03 9 5
0.01 0.00 0.01 0.02 0.02 0.01 0.11 0.03 0.37 0.02 0.40 0.01 8 6
0.01 0.00 0.86 0.00 0.02 0.03 0.01 0.00 0.00 0.05 0.00 0.02 2 5
0.00 0.00 0.00 0.00 0.04 0.00 0.00 0.00 0.00 0.96 0.00 0.00 9 8
0.00 0.00 0.03 0.00 0.12 0.04 0.02 0.00 0.08 0.69 0.00 0.01 9 4
0.00 0.00 0.00 0.00 0.03 0.00 0.01 0.00 0.00 0.96 0.00 0.00 9 4
0.08 0.02 0.11 0.02 0.09 0.01 0.23 0.04 0.17 0.11 0.01 0.11 6 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.04 0.02 0.01 0.21 0.29 0.13 0.00 0.02 0.20 0.00 0.08 4 5
0.00 0.00 0.02 0.27 0.02 0.00 0.00 0.00 0.03 0.61 0.02 0.00 9 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.19 0.00 0.00 0.03 0.74 0.00 0.00 0.02 0.00 0.00 0.02 5 8
0.04 0.02 0.47 0.07 0.01 0.04 0.05 0.12 0.02 0.08 0.02 0.06 2 7
0.00 0.09 0.00 0.00 0.00 0.84 0.00 0.00 0.01 0.00 0.01 0.04 5 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.08 0.00 0.49 0.05 0.00 0.00 0.00 0.35 0.00 0.01 4 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 2
0.00 0.02 0.01 0.00 0.08 0.03 0.07 0.00 0.02 0.77 0.00 0.00 9 6
0.01 0.02 0.02 0.02 0.04 0.02 0.61 0.01 0.11 0.12 0.00 0.02 6 9
0.00 0.01 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 5 7
0.00 0.10 0.00 0.00 0.01 0.77 0.00 0.00 0.01 0.00 0.01 0.08 5 1
0.00 0.00 0.03 0.00 0.22 0.00 0.01 0.00 0.00 0.73 0.00 0.00 9 4
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 4
0.02 0.00 0.20 0.00 0.13 0.00 0.01 0.00 0.01 0.63 0.00 0.00 9 4
0.01 0.01 0.11 0.33 0.19 0.02 0.02 0.03 0.12 0.15 0.01 0.01 3 8
0.00 0.03 0.02 0.03 0.11 0.01 0.04 0.02 0.50 0.21 0.00 0.02 8 9
0.00 0.00 0.00 0.00 0.04 0.00 0.13 0.00 0.00 0.83 0.00 0.00 9 6
0.01 0.02 0.01 0.06 0.07 0.34 0.10 0.05 0.14 0.12 0.01 0.07 5 8
0.35 0.00 0.62 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 0
0.01 0.05 0.02 0.02 0.42 0.08 0.05 0.04 0.19 0.01 0.03 0.08 4 6
0.00 0.01 0.00 0.00 0.00 0.40 0.00 0.00 0.00 0.58 0.00 0.00 9 5
0.00 0.15 0.02 0.02 0.09 0.37 0.08 0.01 0.03 0.04 0.01 0.19 5 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.00 0.66 0.09 0.02 0.00 0.01 0.17 0.00 0.01 4 5
0.01 0.00 0.13 0.01 0.49 0.01 0.02 0.01 0.09 0.23 0.01 0.01 4 9
0.05 0.03 0.41 0.00 0.21 0.07 0.02 0.00 0.01 0.04 0.00 0.16 2 11
0.02 0.00 0.02 0.00 0.53 0.02 0.02 0.00 0.03 0.34 0.00 0.02 4 9
0.00 0.07 0.00 0.00 0.00 0.90 0.00 0.00 0.00 0.00 0.02 0.00 5 1
0.00 0.16 0.00 0.00 0.00 0.83 0.00 0.00 0.00 0.00 0.00 0.00 5 11
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.00 0.25 0.03 0.00 0.00 0.01 0.02 0.11 0.57 0.00 0.00 9 2
0.75 0.00 0.02 0.01 0.00 0.02 0.02 0.01 0.03 0.13 0.01 0.00 0 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.07 0.00 0.01 0.00 0.32 0.03 0.00 0.55 11 8
0.01 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.80 0.00 0.00 0.16 8 11
0.02 0.03 0.01 0.01 0.25 0.21 0.10 0.03 0.05 0.25 0.02 0.02 9 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.00 0.00 0.02 0.32 0.04 0.01 0.03 0.05 0.00 0.52 0.00 0.01 3 9
0.89 0.01 0.02 0.00 0.01 0.02 0.01 0.00 0.01 0.02 0.00 0.00 0 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.07 0.00 0.61 0.00 0.06 0.02 0.01 0.00 0.03 0.18 0.00 0.01 2 9
0.02 0.00 0.03 0.00 0.53 0.01 0.02 0.00 0.01 0.12 0.00 0.25 4 11
0.00 0.00 0.00 0.88 0.00 0.01 0.01 0.00 0.00 0.08 0.00 0.00 3 9
0.00 0.00 0.01 0.00 0.04 0.00 0.01 0.00 0.01 0.93 0.00 0.00 9 2
0.00 0.06 0.00 0.00 0.00 0.78 0.00 0.00 0.01 0.00 0.01 0.13 5 1
0.00 0.00 0.01 0.00 0.07 0.00 0.01 0.80 0.03 0.05 0.00 0.01 7 4
0.03 0.00 0.01 0.14 0.10 0.00 0.04 0.01 0.31 0.34 0.01 0.01 3 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 2
0.00 0.00 0.01 0.00 0.02 0.00 0.01 0.00 0.01 0.93 0.00 0.01 9 6
0.00 0.00 0.01 0.45 0.02 0.02 0.03 0.04 0.01 0.40 0.01 0.01 3 9
0.72 0.01 0.01 0.00 0.02 0.02 0.00 0.00 0.00 0.21 0.00 0.01 0 9
0.41 0.01 0.02 0.01 0.07 0.03 0.24 0.01 0.06 0.12 0.00 0.02 0 6
0.00 0.00 0.95 0.00 0.00 0.00 0.00 0.00 0.01 0.03 0.00 0.00 2 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.01 0.01 0.02 0.59 0.04 0.06 0.06 0.03 0.01 0.09 0.06 0.03 3 5
0.00 0.00 0.38 0.00 0.00 0.00 0.00 0.00 0.01 0.60 0.00 0.00 9 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.01 0.00 0.01 0.01 0.15 0.01 0.04 0.02 0.54 0.18 0.01 0.02 8 6
0.00 0.01 0.01 0.05 0.40 0.01 0.15 0.09 0.14 0.13 0.01 0.02 4 8
0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.96 0.00 0.00 0.02 0.00 7 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.02 0.03 0.00 0.35 0.03 0.06 0.01 0.04 0.44 0.01 0.01 9 4
0.01 0.01 0.03 0.20 0.11 0.01 0.04 0.03 0.16 0.36 0.00 0.04 3 9
0.00 0.01 0.49 0.00 0.09 0.18 0.01 0.00 0.02 0.18 0.00 0.01 2 9
0.00 0.07 0.00 0.00 0.01 0.10 0.00 0.00 0.80 0.01 0.00 0.00 8 1
0.00 0.01 0.36 0.00 0.00 0.57 0.01 0.00 0.02 0.01 0.02 0.00 5 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.90 0.08 0.01 0.00 0.00 7 8
0.00 0.00 0.02 0.00 0.58 0.00 0.04 0.21 0.04 0.08 0.00 0.01 4 8
0.01 0.00 0.64 0.00 0.32 0.00 0.00 0.00 0.00 0.02 0.00 0.00 2 4
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.98 0.00 0.00 9 8
0.19 0.22 0.05 0.06 0.04 0.06 0.11 0.09 0.03 0.08 0.01 0.04 1 3
0.10 0.02 0.11 0.01 0.22 0.01 0.22 0.02 0.21 0.04 0.01 0.01 4 6
0.01 0.00 0.03 0.00 0.23 0.08 0.06 0.01 0.01 0.54 0.01 0.02 9 4
0.00 0.00 0.02 0.00 0.88 0.00 0.00 0.00 0.00 0.09 0.00 0.01 4 6
0.02 0.07 0.03 0.07 0.03 0.14 0.25 0.21 0.05 0.04 0.02 0.08 6 5
0.00 0.09 0.00 0.00 0.00 0.90 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.00 0.00 0.03 0.00 0.17 0.01 0.01 0.00 0.06 0.72 0.00 0.01 9 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.12 0.00 0.00 0.00 0.87 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.00 0.03 0.00 0.00 0.01 0.96 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.01 0.01 0.00 0.01 0.09 0.01 0.11 0.01 0.50 0.22 0.01 0.01 8 5
0.00 0.00 0.00 0.02 0.24 0.00 0.02 0.01 0.44 0.27 0.00 0.00 8 9
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.40 0.00 0.57 9 11
0.00 0.01 0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.00 0.00 0.93 11 0
0.04 0.01 0.01 0.09 0.07 0.01 0.10 0.01 0.57 0.07 0.01 0.01 8 9
0.04 0.02 0.01 0.00 0.04 0.21 0.10 0.02 0.07 0.01 0.46 0.03 10 5
0.00 0.00 0.00 0.03 0.47 0.01 0.15 0.00 0.30 0.03 0.00 0.00 4 8
0.00 0.02 0.00 0.00 0.03 0.92 0.00 0.00 0.01 0.00 0.00 0.01 5 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.00 0.01 0.41 0.02 0.00 0.02 0.02 0.16 0.29 0.05 0.01 3 2
0.47 0.00 0.52 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 0
0.00 0.00 0.03 0.00 0.05 0.01 0.01 0.00 0.32 0.56 0.00 0.02 9 8
0.63 0.02 0.15 0.01 0.02 0.02 0.04 0.01 0.02 0.08 0.00 0.01 0 2
0.00 0.08 0.00 0.00 0.00 0.89 0.00 0.00 0.00 0.00 0.01 0.01 5 11
0.02 0.01 0.02 0.01 0.15 0.02 0.06 0.11 0.16 0.41 0.02 0.02 9 4
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.03 0.96 0.00 0.00 9 11
0.05 0.00 0.01 0.00 0.02 0.01 0.02 0.00 0.00 0.88 0.00 0.00 9 2
0.10 0.01 0.02 0.01 0.19 0.03 0.42 0.13 0.03 0.03 0.01 0.02 6 7
0.00 0.00 0.03 0.00 0.45 0.02 0.16 0.00 0.02 0.29 0.00 0.02 4 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.58 0.01 0.00 0.02 0.13 0.01 0.00 0.22 0.01 0.00 0.01 1 5
0.00 0.15 0.00 0.00 0.00 0.83 0.00 0.00 0.00 0.00 0.00 0.02 5 11
0.04 0.00 0.02 0.11 0.18 0.02 0.13 0.01 0.11 0.36 0.01 0.01 9 8
0.01 0.03 0.03 0.04 0.04 0.52 0.07 0.01 0.01 0.11 0.06 0.06 5 6
0.03 0.00 0.02 0.00 0.17 0.00 0.03 0.00 0.16 0.49 0.08 0.01 9 8
0.01 0.01 0.01 0.00 0.18 0.03 0.03 0.01 0.01 0.03 0.00 0.67 11 4
0.28 0.02 0.18 0.00 0.03 0.03 0.01 0.02 0.31 0.08 0.01 0.02 8 0
0.01 0.06 0.06 0.01 0.06 0.35 0.03 0.01 0.02 0.12 0.01 0.26 5 11
0.00 0.11 0.00 0.00 0.10 0.72 0.00 0.00 0.04 0.01 0.00 0.01 5 11
0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 1
0.02 0.01 0.00 0.01 0.01 0.00 0.01 0.01 0.00 0.92 0.00 0.00 9 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 10
0.00 0.04 0.00 0.00 0.29 0.55 0.05 0.00 0.02 0.01 0.00 0.02 5 4
0.00 0.00 0.00 0.00 0.01 0.00 0.09 0.00 0.01 0.89 0.00 0.00 9 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.14 0.00 0.02 0.00 0.01 0.83 0.00 0.00 9 4
0.13 0.00 0.45 0.00 0.02 0.02 0.04 0.00 0.04 0.27 0.00 0.01 2 9
0.00 0.05 0.01 0.00 0.01 0.25 0.01 0.00 0.01 0.00 0.20 0.46 11 5
0.00 0.01 0.00 0.00 0.82 0.02 0.08 0.00 0.00 0.02 0.00 0.04 4 6
0.00 0.00 0.01 0.00 0.45 0.00 0.01 0.00 0.03 0.47 0.00 0.00 9 4
0.03 0.16 0.02 0.00 0.04 0.38 0.00 0.00 0.26 0.02 0.00 0.07 5 8
0.00 0.07 0.01 0.00 0.00 0.90 0.00 0.00 0.00 0.00 0.00 0.01 5 1
0.00 0.12 0.00 0.00 0.00 0.88 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.00 0.00 0.02 0.03 0.04 0.01 0.09 0.19 0.54 0.07 0.00 0.01 8 7
0.00 0.58 0.00 0.01 0.02 0.33 0.01 0.00 0.01 0.01 0.00 0.02 1 5
0.02 0.05 0.02 0.01 0.09 0.12 0.04 0.35 0.12 0.03 0.01 0.16 7 8
0.19 0.01 0.06 0.06 0.30 0.01 0.10 0.15 0.03 0.05 0.02 0.02 4 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.01 0.27 0.21 0.02 0.05 0.02 0.05 0.32 0.01 0.01 3 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 4
0.01 0.18 0.02 0.00 0.03 0.59 0.02 0.00 0.02 0.01 0.00 0.13 5 6
0.00 0.01 0.00 0.00 0.06 0.00 0.10 0.00 0.69 0.12 0.00 0.01 8 6
0.00 0.00 0.00 0.00 0.02 0.00 0.28 0.00 0.00 0.69 0.00 0.00 9 6
0.94 0.00 0.02 0.00 0.01 0.01 0.00 0.00 0.01 0.01 0.00 0.00 0 2
0.00 0.00 0.00 0.00 0.21 0.00 0.00 0.00 0.01 0.78 0.00 0.00 9 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.01 0.02 0.01 0.15 0.03 0.01 0.03 0.38 0.02 0.33 0.01 8 4
0.00 0.01 0.01 0.00 0.01 0.00 0.06 0.00 0.29 0.58 0.00 0.03 9 6
0.01 0.01 0.32 0.25 0.03 0.01 0.04 0.01 0.06 0.23 0.01 0.02 2 3
0.00 0.57 0.00 0.00 0.10 0.30 0.00 0.00 0.00 0.00 0.00 0.01 1 4
0.01 0.02 0.03 0.00 0.44 0.03 0.02 0.00 0.01 0.42 0.00 0.02 9 4
0.00 0.01 0.01 0.00 0.24 0.12 0.02 0.01 0.05 0.50 0.01 0.02 9 4
0.01 0.01 0.02 0.46 0.02 0.02 0.04 0.06 0.04 0.10 0.14 0.07 3 10
0.00 0.00 0.01 0.00 0.11 0.01 0.06 0.00 0.39 0.38 0.00 0.04 9 8
0.01 0.00 0.04 0.00 0.01 0.01 0.00 0.87 0.01 0.04 0.00 0.00 7 2
0.00 0.00 0.00 0.61 0.01 0.00 0.00 0.28 0.06 0.02 0.01 0.01 3 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.07 0.01 0.07 0.07 0.37 0.18 0.05 0.02 0.10 0.02 0.03 6 5
0.01 0.00 0.30 0.00 0.07 0.01 0.06 0.00 0.08 0.45 0.00 0.01 9 2
0.01 0.29 0.02 0.00 0.03 0.20 0.01 0.01 0.34 0.01 0.01 0.07 8 1
0.84 0.00 0.12 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.01 0.00 0 2
0.00 0.00 0.00 0.00 0.21 0.01 0.01 0.00 0.01 0.01 0.71 0.02 10 4
0.01 0.01 0.01 0.01 0.40 0.01 0.06 0.04 0.03 0.03 0.28 0.11 4 7
0.02 0.04 0.12 0.00 0.20 0.02 0.03 0.00 0.37 0.17 0.01 0.03 8 9
0.00 0.07 0.00 0.00 0.00 0.92 0.00 0.00 0.00 0.00 0.00 0.00 5 11
